file,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,title,severity,vulnerable,version
core/src/main/java/com/opensymphony/xwork2/conversion/impl/DefaultObjectTypeDeterminer.java,class,11,14,3,11,38,1,0,29,0,0.76388896,0.0,0.0,9,0,5,3,1,0,6,0,0,0,8,6,5,2,1,0,6,0,0,135,19,0,18,5,5,7,3,34,5,26,3,0,0,0,171,1,2,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/dispatcher/Dispatcher.java,class,47,63,16,47,110,1,3,110,595,0.90756315,0.0,0.0,42,4,26,11,5,0,31,0,0,0,17,4,0,14,3,0,2,0,13,478,15,9,22,6,4,47,0,84,6,68,4,1,1,0,392,1,14,0,0,0.0,2.5
plugins/oval/src/test/java/org/apache/struts2/oval/interceptor/OValValidationInterceptorTest.java,class,19,20,1,19,24,2,0,31,276,0.0,0.0,0.0,24,0,22,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,25,234,0,0,0,0,10,109,25,62,0,62,0,0,0,0,99,1,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/util/SubsetIteratorFilter.java,class,5,7,2,5,25,2,0,15,10,0.73015875,0.0,0.0,9,0,8,0,1,0,9,0,0,0,7,1,0,1,0,6,1,0,0,92,7,3,5,1,7,3,7,23,2,15,4,0,1,0,75,1,2,0,0,0.0,2.5
core/src/test/java/com/opensymphony/xwork2/test/AnnotationUser.java,class,9,11,2,9,12,1,0,0,50,0.8194444,0.0,0.0,12,0,12,0,0,0,12,0,0,0,6,0,0,6,0,0,0,0,0,44,6,0,0,0,0,15,0,6,0,6,0,0,0,0,45,1,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/util/URLBean.java,class,6,7,1,6,12,1,0,9,7,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,5,0,0,1,0,4,0,0,1,51,4,0,6,0,0,0,0,8,0,6,2,0,0,0,34,1,0,0,0,0.0,2.5
core/src/test/java/org/apache/struts2/dispatcher/ng/StrutsPrepareAndExecuteFilterIntegrationTest.java,class,6,6,0,6,6,2,0,12,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,12,7,31,0,31,0,8,0,0,41,1,0,0,0,0.0,2.5
core/src/main/java/com/opensymphony/xwork2/ognl/accessor/ObjectAccessor.java,class,2,3,1,2,2,2,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0,0,0,0.0,2.5
core/src/main/java/com/opensymphony/xwork2/validator/ValidatorConfig.java,class,2,11,9,2,8,2,0,0,10,0.7083333,0.0,0.0,8,0,6,0,2,0,8,0,0,0,6,0,0,6,0,0,0,0,0,91,6,0,0,0,0,0,0,8,0,6,0,0,1,0,49,1,0,0,0,0.0,2.5
core/src/test/java/org/apache/struts2/components/AnotherActionComponentTest.java,class,3,3,0,3,6,4,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2,0,6,0,6,4,4,2,0,0,0,21,1,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/interceptor/I18nInterceptor.java,class,9,11,2,9,12,3,0,27,4,0.8,0.0,0.0,4,0,2,0,2,0,4,0,0,0,5,4,3,1,1,0,4,0,1,76,5,1,2,0,0,8,2,16,0,13,3,0,1,0,98,1,4,0,0,0.0,2.5
core/src/main/java/com/opensymphony/xwork2/util/classloader/JarResourceStore.java,class,4,6,2,4,5,2,0,10,3,0.6666667,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,1,34,3,1,1,1,1,1,6,11,1,8,1,0,0,0,40,1,1,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/dispatcher/filter/StrutsPrepareFilter.java,class,13,14,1,13,7,1,0,17,0,0.5,0.0,0.0,4,0,3,0,1,0,4,0,0,0,3,1,0,0,3,0,1,0,0,48,0,0,2,2,0,1,0,11,1,8,2,0,0,0,58,1,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/views/freemarker/tags/LabelModel.java,class,6,7,1,6,2,2,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0.0,2.5
core/src/main/java/com/opensymphony/xwork2/util/classloader/AbstractResourceStore.java,class,4,6,2,4,6,1,2,6,4,0.625,0.0,0.0,4,0,3,0,1,0,4,0,0,0,2,1,0,1,1,0,2,0,0,22,1,0,1,1,0,1,0,2,1,2,2,0,0,0,23,1025,1,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/views/jsp/iterator/AppendIteratorTag.java,class,6,6,0,6,1,5,0,0,0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,34,1,0,0,0,0.0,2.5
apps/showcase/src/main/java/org/apache/struts2/showcase/validation/AbstractValidationActionSupport.java,class,1,5,4,1,2,2,4,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1025,0,0,0,0.0,2.5
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/compiler/JspReader.java,class,7,11,4,7,104,1,0,44,308,0.87739456,0.0,0.0,29,0,2,5,0,22,24,0,1,0,9,0,0,9,0,0,0,0,2,333,45,12,44,3,7,12,31,71,5,46,5,0,0,0,303,0,3,0,0,0.0,2.5
plugins/plexus/src/main/java/org/apache/struts2/plexus/PlexusObjectFactory.java,class,18,22,4,18,32,2,0,30,15,0.675,0.0,0.0,10,0,8,2,0,0,8,0,0,0,4,2,0,4,0,0,2,0,4,141,16,0,7,8,1,36,0,30,7,18,5,0,0,0,154,1,1,0,0,0.0,2.5
core/src/test/java/com/opensymphony/xwork2/DefaultActionInvocationTest.java,class,6,7,1,6,1,2,0,5,0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,4,0,1,0,0,0,0,12,0,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/components/Date.java,class,9,14,5,9,38,3,0,34,54,0.8923076,0.0,0.0,13,0,11,2,0,0,11,0,0,0,20,16,8,12,0,0,16,0,7,196,10,1,11,2,4,32,13,53,10,43,5,0,0,0,200,1,4,0,0,0.0,2.5
plugins/convention/src/main/java/org/apache/struts2/convention/DefaultResultMapBuilder.java,class,23,25,2,23,53,1,0,63,43,0.8,0.0,0.0,11,0,3,1,7,0,10,0,0,0,5,1,0,5,0,0,2,0,4,229,4,5,16,1,0,38,6,39,11,33,4,1,1,0,290,1,10,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/components/Hidden.java,class,5,8,3,5,2,3,0,0,1,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,1,0,0,0,1,0,0,9,1,0,0,0,0,4,0,1,0,1,0,0,0,0,63,1,0,0,0,0.0,2.5
core/src/main/java/com/opensymphony/xwork2/ognl/OgnlNullHandlerWrapper.java,class,2,3,1,2,3,1,0,2,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/util/TabbedPane.java,class,0,0,0,0,7,1,0,0,11,0.6666667,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,26,3,0,0,0,0,0,1,7,0,3,0,0,0,0,23,1,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/views/jsp/ui/AbstractDoubleListTag.java,class,2,4,2,2,68,7,2,39,2086,0.95936567,0.0,0.0,68,0,67,0,1,0,68,0,0,0,38,0,0,0,38,0,0,0,0,283,29,0,0,0,1,0,0,39,0,39,0,0,0,0,51,1025,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/interceptor/FileUploadInterceptor.java,class,15,17,2,15,59,2,0,58,100,0.875,0.0,0.0,16,0,6,7,3,0,9,0,0,0,7,2,0,3,4,0,2,0,3,192,16,6,12,0,6,10,4,43,3,37,6,0,0,0,262,1,7,0,0,0.0,2.5
plugins/convention/src/test/java/org/apache/struts2/convention/actions/resultpath/PackageLevelResultPathAction.java,class,0,1,1,0,1,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0.0,2.5
core/src/main/java/com/opensymphony/xwork2/ActionSupport.java,class,13,29,16,13,44,1,16,37,472,0.8625,0.0,0.0,40,0,39,1,0,0,39,0,0,0,4,1,0,3,1,0,1,0,4,147,28,0,3,0,0,1,1,10,0,10,2,0,0,0,182,1,1,0,0,0.0,2.5
apps/showcase/src/test/java/it/org/apache/struts2/showcase/ITBaseTest.java,class,2,13,11,2,1,2,11,3,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1025,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/views/xslt/ServletURIResolver.java,class,2,3,1,2,4,1,0,8,0,0.16666667,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,1,0,2,0,1,1,0,0,22,1,0,1,0,0,7,0,5,2,5,2,0,0,0,58,1,3,0,0,0.0,2.5
core/src/main/java/com/opensymphony/xwork2/DefaultActionProxyFactory.java,class,8,11,3,8,10,1,2,7,39,0.7,0.0,0.0,10,0,9,0,1,0,10,0,0,0,1,0,0,0,1,0,0,0,0,38,8,0,0,0,0,0,0,3,0,3,0,0,0,0,22,1,0,0,0,0.0,2.5
core/src/main/java/org/apache/struts2/views/freemarker/FreemarkerThemeTemplateLoader.java,class,5,7,2,5,14,1,0,16,0,0.5833333,0.0,0.0,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,50,8,1,3,0,1,5,7,10,4,10,2,0,0,0,50,1,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/dispatcher/servlet/ServletHostConfig.java,class,4,5,1,4,4,1,0,4,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,15,3,0,0,0,0,0,0,1,0,1,0,0,0,0,14,1,0,0,0,0.0,2.5.1
core/src/test/java/org/apache/struts2/views/jsp/NumberTagTest.java,class,3,3,0,3,4,4,0,14,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0,0,11,6,12,0,12,0,0,0,0,26,1,0,0,0,0.0,2.5.1
plugins/cdi/src/test/java/org/apache/struts2/cdi/CdiObjectFactoryTest.java,class,8,8,0,8,4,1,0,12,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,7,0,7,0,0,0,0,35,1,0,0,0,0.0,2.5.1
apps/portlet/src/test/java/JettyPlutoLauncher.java,class,4,4,0,4,1,1,0,8,0,0.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,9,2,3,1,3,0,0,0,0,28,1,0,0,0,0.0,2.5.1
apps/showcase/src/main/java/org/apache/struts2/showcase/conversion/Person.java,class,0,1,1,0,4,1,0,0,2,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,9,1,0,0,0,0.0,2.5.1
core/src/test/java/org/apache/struts2/StrutsInternalTestCase.java,class,5,67,62,5,8,2,57,17,4,0.625,0.0,0.0,4,0,0,0,4,0,5,0,0,0,2,0,0,0,2,0,0,0,1,59,2,0,2,0,0,3,2,11,0,7,1,1,0,0,63,1025,0,0,0,0.0,2.5.1
plugins/convention/src/test/java/org/apache/struts2/convention/actions/parentpackage/sub/PackageLevelParentPackageChildAction.java,class,1,2,1,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0.0,2.5.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/compiler/Collector.java,class,4,5,1,4,1,2,0,3,0,0.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,1,0,1,0,0,1,0,23,0,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/views/jsp/ui/AbstractUITag.java,class,5,23,18,5,47,4,17,51,896,0.9539679,0.0,0.0,45,0,44,0,1,0,45,0,0,0,42,0,0,0,42,0,0,0,3,227,0,0,0,0,0,0,0,45,0,43,1,0,0,0,95,1025,0,0,0,0.0,2.5.1
apps/showcase/src/test/java/it/org/apache/struts2/showcase/ConversionTest.java,class,1,1,0,1,3,3,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,20,1,0,0,0,0.0,2.5.1
core/src/test/java/com/opensymphony/xwork2/interceptor/ConversionErrorInterceptorTest.java,class,11,12,1,11,8,2,0,28,0,0.45833334,0.0,0.0,8,0,4,3,1,0,5,0,0,0,6,0,0,0,6,0,0,0,0,87,3,0,0,0,0,26,4,18,0,18,0,0,0,0,53,1,0,0,0,0.0,2.5.1
plugins/javatemplates/src/main/java/org/apache/struts2/views/java/simple/AbstractMessageListHandler.java,class,4,7,3,4,7,2,2,15,3,0.0,0.0,0.0,3,0,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,0,0,12,0,6,0,6,3,0,0,0,35,1025,0,0,0,0.0,2.5.1
plugins/rest/src/test/java/org/apache/struts2/rest/DefaultContentTypeHandlerManagerTest.java,class,4,5,1,4,9,1,0,2,26,0.75,0.0,0.0,8,0,7,0,0,1,8,0,0,0,1,0,0,1,0,0,0,0,0,42,5,0,0,0,0,1,0,2,0,2,1,1,0,0,24,0,0,0,0,0.0,2.5.1
apps/showcase/src/main/java/org/apache/struts2/showcase/person/ListPeopleAction.java,class,5,5,0,5,3,2,0,3,0,0.5555556,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,1,0,3,0,0,1,0,0,15,3,0,0,0,0,2,1,2,0,3,0,0,0,0,22,1,0,0,0,0.0,2.5.1
core/src/test/java/org/apache/struts2/views/jsp/ui/TooltipTest.java,class,9,10,1,9,10,5,0,22,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,119,0,24,9,24,0,1,0,0,49,1,0,0,0,0.0,2.5.1
core/src/main/java/com/opensymphony/xwork2/conversion/impl/DefaultTypeConverterHolder.java,class,2,4,2,2,10,1,0,10,20,0.72222227,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,0,0,3,1,0,0,0,0,36,5,0,0,0,0,0,0,4,0,4,1,0,0,0,57,1,0,0,0,0.0,2.5.1
plugins/json/src/main/java/org/apache/struts2/json/JSONValidationInterceptor.java,class,8,10,2,8,26,2,0,38,34,0.8703704,0.0,0.0,9,0,1,6,2,0,3,0,0,0,6,5,4,2,0,0,5,0,0,104,10,2,0,0,2,28,6,15,3,14,3,0,0,0,138,1,2,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/components/TextField.java,class,7,12,5,7,12,3,2,4,0,0.65,0.0,0.0,8,0,6,0,2,0,8,0,0,0,5,1,1,0,4,0,1,0,0,43,1,0,4,0,0,19,0,6,0,5,1,0,0,0,82,1,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/util/VelocityStrutsUtil.java,class,6,7,1,6,2,2,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,14,1,0,0,0,0,1,0,3,1,3,0,0,0,0,26,1,0,0,0,0.0,2.5.1
plugins/javatemplates/src/main/java/org/apache/struts2/views/java/simple/HiddenHandler.java,class,3,4,1,3,1,2,0,8,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,16,0,2,0,2,0,0,0,0,12,1,0,0,0,0.0,2.5.1
plugins/javatemplates/src/main/java/org/apache/struts2/views/java/DefaultTheme.java,class,8,10,2,8,18,1,1,15,1,0.6111111,0.0,0.0,6,0,2,0,4,0,6,0,0,0,3,1,0,2,1,0,1,0,0,55,1,1,8,1,0,5,5,13,4,9,2,0,0,0,63,1,1,0,0,0.0,2.5.1
plugins/tiles/src/main/java/org/apache/struts2/tiles/StrutsFreeMarkerAttributeRenderer.java,class,18,20,2,18,8,1,0,26,0,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,1,1,0,1,0,0,0,0,0,48,2,0,3,1,0,12,0,11,0,11,2,0,0,0,87,1,7,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/views/velocity/components/FormDirective.java,class,6,7,1,6,3,3,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0.0,2.5.1
core/src/test/java/com/opensymphony/xwork2/config/providers/XmlConfigurationProviderInterceptorsSpringTest.java,class,8,8,0,8,2,3,0,14,0,0.5,0.0,0.0,2,0,1,0,1,0,2,0,0,0,3,0,0,0,0,3,0,0,0,22,0,0,0,0,0,6,1,8,0,8,0,0,0,0,58,1,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/views/jsp/ui/CheckboxListTag.java,class,6,7,1,6,1,7,0,0,0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,1,0,0,0,0,0,1,1,0,1,0,0,0,0,22,1,0,0,0,0.0,2.5.1
plugins/portlet/src/main/java/org/apache/struts2/portlet/dispatcher/DirectRenderFromEventAction.java,class,2,4,2,2,3,1,0,1,1,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,1,0,0,13,2,0,0,0,0,0,1,3,0,2,0,0,0,0,81,1,0,0,0,0.0,2.5.1
core/src/test/java/com/opensymphony/xwork2/util/ClassLoaderUtilTest.java,class,3,4,1,3,7,2,0,14,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,16,0,14,0,12,0,2,0,0,31,1,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/util/Timer.java,class,0,0,0,0,2,1,0,1,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,3,13,2,0,0,0,0,0,0,5,2,4,0,0,0,0,18,1,0,0,0,0.0,2.5.1
plugins/oval/src/test/java/org/apache/struts2/oval/interceptor/MemberObject.java,class,3,4,1,3,1,2,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0,0,0,0.0,2.5.1
plugins/javatemplates/src/main/java/org/apache/struts2/views/java/simple/CommonAttributesHandler.java,class,2,3,1,2,1,2,0,4,0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,1,0,0,0,0.0,2.5.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/xmlparser/XMLString.java,class,2,5,3,2,18,1,1,4,0,0.22222222,0.0,0.0,9,0,9,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,57,9,2,6,0,0,1,5,8,3,5,2,0,0,0,103,1,0,0,0,0.0,2.5.1
plugins/convention/src/main/java/org/apache/struts2/convention/PackageBasedActionConfigBuilder.java,class,45,49,4,45,201,1,0,170,882,0.94086033,0.0,0.0,48,0,23,3,22,0,45,0,0,0,31,3,0,31,0,0,10,0,13,646,33,26,59,4,7,91,16,154,16,122,6,3,0,0,431,1,29,0,0,0.0,2.5.1
core/src/test/java/org/apache/struts2/components/template/BaseTemplateEngineTest.java,class,5,5,0,5,4,3,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,13,2,9,3,9,0,0,1,0,40,1,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/views/velocity/components/RadioDirective.java,class,6,7,1,6,2,3,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0.0,2.5.1
core/src/test/java/org/apache/struts2/config/TestSettings.java,class,2,3,1,2,3,1,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,2,0,1,0,1,0,0,0,0,28,1,0,0,0,0.0,2.5.1
plugins/json/src/test/java/org/apache/struts2/json/JSONInterceptorTest.java,class,19,21,2,19,25,2,0,78,0,0.45454547,0.0,0.0,22,0,19,2,1,0,20,0,0,0,3,0,0,3,0,0,0,0,10,349,0,0,0,3,0,104,89,67,0,62,1,0,0,0,111,1,0,0,0,0.0,2.5.1
plugins/plexus/src/main/java/org/apache/struts2/plexus/PlexusThreadLocal.java,class,1,3,2,1,2,1,0,2,0,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,1,0,0,0,0.0,2.5.1
apps/showcase/src/main/java/org/apache/struts2/showcase/xslt/JVMAction.java,class,3,3,0,3,7,1,0,3,7,0.61904764,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,2,50,4,0,0,0,0,1,0,7,0,5,0,0,1,0,31,1,0,0,0,0.0,2.5.1
core/src/test/java/org/apache/struts2/views/jsp/IteratorTagTest.java,class,8,9,1,8,51,6,0,47,0,0.027777778,0.0,0.0,36,0,32,2,2,0,34,0,0,0,1,0,0,0,0,1,0,0,1,573,0,1,1,14,0,239,46,82,0,57,1,0,2,0,69,1,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/components/Label.java,class,8,11,3,8,10,3,0,8,4,0.625,0.0,0.0,4,0,2,0,2,0,4,0,0,0,2,1,1,0,1,0,1,0,1,33,1,0,6,0,0,10,1,5,0,5,2,0,0,0,101,1,0,0,0,0.0,2.5.1
plugins/embeddedjsp/src/test/java/org/apache/struts2/EmbeddedJSPResultTest.java,class,25,25,0,25,21,2,0,46,0,0.5416667,0.0,0.0,18,0,17,0,1,0,18,0,0,0,4,0,0,4,0,0,0,0,0,166,0,2,0,1,0,35,5,31,2,31,1,1,0,0,124,1,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/views/xslt/ProxyAttrAdapter.java,class,9,11,2,9,10,3,0,7,45,0.0,0.0,0.0,10,0,9,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,1,0,0,1,0,0,0,0,0,56,1,0,0,0,0.0,2.5.1
apps/showcase/src/main/java/org/apache/struts2/showcase/tiles/TilesAnnotationsAction.java,class,6,6,0,6,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,9,1,1,0,1,0,0,0,0,19,1,0,0,0,0.0,2.5.1
core/src/test/java/org/apache/struts2/views/jsp/ui/StrutsBodyContent.java,class,4,8,4,4,29,2,0,23,166,0.44827586,0.0,0.0,29,0,29,0,0,0,29,0,0,0,1,0,0,1,0,0,0,0,0,99,3,0,0,0,0,1,1,3,0,1,0,0,0,0,56,1,0,0,0,0.0,2.5.1
plugins/rest/src/test/java/org/apache/struts2/rest/DefaultContentTypeHandlerManagerTest.java,class,6,6,0,6,5,2,0,10,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,27,0,16,0,16,0,0,0,0,39,1,0,0,0,0.0,2.5.1
apps/showcase/src/main/java/org/apache/struts2/showcase/chat/DateConverter.java,class,3,4,1,3,7,2,0,6,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,22,4,0,1,1,0,4,6,3,1,3,2,0,0,0,28,1,1,0,0,0.0,2.5.1
core/src/test/java/com/opensymphony/xwork2/test/User.java,class,1,5,4,1,12,1,0,0,50,0.8194444,0.0,0.0,12,0,12,0,0,0,12,0,0,0,6,0,0,6,0,0,0,0,0,44,6,0,0,0,0,0,0,6,0,6,0,0,0,0,21,1,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/views/freemarker/tags/UpDownSelectModel.java,class,6,7,1,6,2,2,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/config/DelegatingSettings.java,class,2,3,1,2,13,1,0,7,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,47,5,4,3,1,1,0,0,9,0,7,3,0,0,0,65,0,0,0,0,0.0,2.5.1
core/src/main/java/org/apache/struts2/views/velocity/components/PushDirective.java,class,6,7,1,6,2,3,0,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,0,0,0,0.0,2.5.1
core/src/test/java/com/opensymphony/xwork2/interceptor/ValidationErrorAwareTest.java,class,16,17,1,16,5,2,0,25,4,0.6,0.0,0.0,5,0,2,0,3,0,5,0,0,0,4,0,0,4,0,0,0,0,0,58,1,0,0,0,0,7,0,12,0,11,0,2,1,0,45,1,0,0,0,0.0,2.5.1
plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/compiler/PageInfo.java,class,9,30,21,9,118,1,0,24,3080,0.97110003,0.0,0.0,81,0,80,0,0,1,81,0,0,0,44,0,0,44,0,0,0,0,0,365,46,1,8,1,2,32,10,83,3,50,4,0,0,0,177,0,0,0,0,0.0,2.5.1
plugins/json/src/test/java/org/apache/struts2/json/StrutsMockHttpServletRequest.java,class,4,5,1,4,35,2,0,9,482,0.9292929,0.0,0.0,33,0,33,0,0,0,33,0,0,0,12,0,0,11,0,1,0,0,1,126,22,0,1,1,0,2,2,20,0,14,1,0,0,0,67,1,0,0,0,0.0,2.5.1
