file,class,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,version,title,severity,vulnerable
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/NamingContextListener.java,java/org/apache/catalina/core/NamingContextListener.java,40,207,1,148,0,0.5217391,0.9130435,27,0,22,4,1,0,23,0,0,0,11,2,0,1,10,0,0,0,34,792,12,19,68,29,22,86,18,176,12,120,4,0,0,0,204,1,33,6,Unrestricted Access to Global Resources,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/NamingContextListener.java,java/org/apache/catalina/core/NamingContextListener.java,40,207,1,148,0,0.5217391,0.9130435,27,0,22,4,1,0,23,0,0,0,11,2,0,1,10,0,0,0,34,792,12,19,68,29,22,86,18,176,12,120,4,0,0,0,204,1,33,6,Unrestricted Access to Global Resources,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/NamingContextListener.java,java/org/apache/catalina/core/NamingContextListener.java,40,207,1,148,0,0.5217391,0.9130435,27,0,22,4,1,0,23,0,0,0,11,2,0,1,10,0,0,0,34,792,12,19,68,29,22,86,18,176,12,120,4,0,0,0,204,1,33,6,Unrestricted Access to Global Resources,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Limited directory traversal,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Frame injection in documentation Javadoc,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContext.java,java/org/apache/catalina/core/StandardContext.java,59,732,2,306,40710,0.012362673,0.09425239,292,0,271,15,6,0,278,0,0,5,118,3,0,109,7,2,13,0,39,2640,203,65,140,42,215,278,169,664,69,413,5,0,0,0,947,1,68,6,Cross-site scripting,Low,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContextValve.java,java/org/apache/catalina/core/StandardContextValve.java,15,31,2,32,8,0.16666667,0.16666667,5,0,4,1,0,0,4,0,2,0,3,2,0,3,0,0,2,0,3,94,5,3,8,4,12,7,7,19,0,15,3,0,0,0,138,16,2,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContextValve.java,java/org/apache/catalina/core/StandardContextValve.java,15,31,2,32,8,0.16666667,0.16666667,5,0,4,1,0,0,4,0,2,0,3,2,0,3,0,0,2,0,3,94,5,3,8,4,12,7,7,19,0,15,3,0,0,0,138,16,2,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardContextValve.java,java/org/apache/catalina/core/StandardContextValve.java,15,31,2,32,8,0.16666667,0.16666667,5,0,4,1,0,0,4,0,2,0,3,2,0,3,0,0,2,0,3,94,5,3,8,4,12,7,7,19,0,15,3,0,0,0,138,16,2,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardEngine.java,java/org/apache/catalina/core/StandardEngine.java,25,83,2,63,254,0.09686609,0.16524217,28,0,27,1,0,0,27,0,0,0,10,2,0,10,0,0,2,0,14,362,18,1,25,10,10,33,2,56,14,30,7,0,1,0,253,1,12,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardEngineValve.java,java/org/apache/catalina/core/StandardEngineValve.java,9,4,2,9,3,0.0,0.0,3,0,3,0,0,0,3,0,2,0,2,2,0,2,0,0,2,0,1,18,2,0,1,0,1,2,0,3,0,3,1,0,0,0,89,16,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardHost.java,java/org/apache/catalina/core/StandardHost.java,21,103,2,59,844,0.038383838,0.054545455,45,0,45,0,0,0,45,0,0,1,20,2,0,20,0,0,2,0,5,354,31,9,18,4,27,47,15,92,12,57,5,0,1,0,298,1,14,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardHostValve.java,java/org/apache/catalina/core/StandardHostValve.java,16,40,2,57,19,0.04761905,0.04761905,7,1,3,0,4,0,7,0,2,0,3,3,0,3,0,0,2,0,8,159,11,1,18,3,9,8,0,27,4,21,3,0,0,0,168,16,5,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardPipeline.java,java/org/apache/catalina/core/StandardPipeline.java,17,71,1,34,11,0.3970588,0.77205884,19,0,17,2,0,0,17,0,0,2,8,2,0,1,7,0,0,0,4,245,11,7,25,7,29,9,2,44,2,23,3,0,0,0,186,1,6,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardServer.java,java/org/apache/catalina/core/StandardServer.java,17,96,1,60,472,0.12222222,0.6015873,37,0,36,1,0,0,36,0,0,2,23,4,0,17,6,0,2,0,15,396,24,11,15,17,19,31,30,83,10,53,5,0,0,0,295,17,13,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardService.java,java/org/apache/catalina/core/StandardService.java,17,102,1,49,290,0.22916667,0.7689394,33,0,33,0,0,0,33,0,0,0,18,3,0,7,11,0,2,0,10,360,20,13,11,15,27,25,22,57,5,45,4,0,0,0,216,1,15,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardThreadExecutor.java,java/org/apache/catalina/core/StandardThreadExecutor.java,6,47,4,23,235,0.22988506,0.58850574,30,0,30,0,0,0,30,0,0,0,11,0,0,1,10,0,0,0,0,210,15,0,12,3,8,6,9,23,0,13,4,1,2,0,116,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardWrapper.java,java/org/apache/catalina/core/StandardWrapper.java,24,221,2,155,2780,0.058950618,0.3669753,81,1,76,0,5,0,81,0,0,3,36,6,0,3,33,0,5,0,30,912,61,7,44,33,71,104,40,148,16,97,6,1,0,0,520,1,9,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardWrapperFacade.java,java/org/apache/catalina/core/StandardWrapperFacade.java,2,8,1,5,0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,24,4,0,2,0,4,0,0,5,0,2,2,0,0,0,27,17,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/core/StandardWrapperValve.java,java/org/apache/catalina/core/StandardWrapperValve.java,17,87,2,45,51,0.25641027,0.5897436,14,0,13,1,0,0,13,0,1,0,6,1,0,6,0,0,1,0,14,357,6,0,26,11,16,31,5,74,2,37,5,0,0,0,154,16,22,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ApplicationParameter.java,java/org/apache/catalina/deploy/ApplicationParameter.java,0,10,1,3,0,0.33333334,1.0,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,0,0,0,45,5,0,1,0,5,6,0,9,0,5,1,0,0,0,60,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ContextEjb.java,java/org/apache/catalina/deploy/ContextEjb.java,1,12,2,5,0,0.42857143,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,50,4,0,5,0,4,8,0,7,0,4,1,0,0,0,55,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ContextEnvironment.java,java/org/apache/catalina/deploy/ContextEnvironment.java,1,16,1,3,26,0.20512821,0.71794873,13,0,12,0,0,1,13,0,0,0,6,0,0,5,1,0,0,0,0,65,7,0,3,0,7,7,0,13,0,7,1,0,0,0,57,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ContextHandler.java,java/org/apache/catalina/deploy/ContextHandler.java,2,18,2,15,16,0.26923078,0.84615386,13,0,13,0,0,0,13,0,0,0,4,0,0,4,0,0,0,0,0,69,8,0,3,0,2,8,2,6,0,5,1,0,0,0,90,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ContextLocalEjb.java,java/org/apache/catalina/deploy/ContextLocalEjb.java,1,12,2,5,0,0.42857143,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,50,4,0,5,0,4,8,0,7,0,4,1,0,0,0,54,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ContextResource.java,java/org/apache/catalina/deploy/ContextResource.java,1,9,2,5,0,0.6,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,39,3,0,4,0,3,8,0,5,0,3,1,0,0,0,49,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ContextResourceEnvRef.java,java/org/apache/catalina/deploy/ContextResourceEnvRef.java,1,4,2,5,0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,22,2,0,1,0,2,5,0,3,0,2,1,0,0,0,50,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ContextResourceLink.java,java/org/apache/catalina/deploy/ContextResourceLink.java,2,7,2,5,2,0.2,0.2,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,31,3,0,2,0,2,5,0,5,0,3,1,0,0,0,43,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ContextService.java,java/org/apache/catalina/deploy/ContextService.java,3,34,2,14,109,0.21343873,0.7509881,23,0,23,0,0,0,23,0,0,0,6,0,0,6,0,0,0,0,0,122,13,0,11,0,6,14,9,16,0,7,1,0,0,0,132,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ContextTransaction.java,java/org/apache/catalina/deploy/ContextTransaction.java,1,7,1,7,3,0.33333334,0.33333334,7,0,6,0,0,1,7,0,0,0,2,0,0,1,1,0,0,0,0,27,4,0,0,0,2,2,0,4,0,3,0,0,0,0,59,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ErrorPage.java,java/org/apache/catalina/deploy/ErrorPage.java,1,10,1,5,4,0.42857143,1.0,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,2,46,4,0,1,1,4,5,2,9,0,4,1,0,0,0,54,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/FilterDef.java,java/org/apache/catalina/deploy/FilterDef.java,0,15,1,3,57,0.104761906,0.14285715,15,0,15,0,0,0,15,0,0,0,7,0,0,7,0,0,0,0,0,60,8,0,0,0,8,4,0,14,0,8,0,0,0,0,71,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/FilterMap.java,java/org/apache/catalina/deploy/FilterMap.java,1,52,1,6,17,0.21818182,0.6727273,11,0,11,0,0,0,11,0,0,0,22,16,15,7,0,0,16,0,3,198,8,2,1,0,4,11,26,67,2,28,2,0,0,0,94,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/LoginConfig.java,java/org/apache/catalina/deploy/LoginConfig.java,2,14,1,7,13,0.38181818,0.8181818,11,0,11,0,0,0,11,0,0,0,4,0,0,4,0,0,0,0,2,59,5,0,3,0,5,6,0,9,0,5,1,0,0,0,68,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/MessageDestination.java,java/org/apache/catalina/deploy/MessageDestination.java,0,15,1,2,9,0.27272728,1.0,11,0,11,0,0,0,11,0,0,0,5,0,0,5,0,0,0,0,0,60,6,0,4,0,6,7,0,11,0,6,1,0,0,0,44,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/MessageDestinationRef.java,java/org/apache/catalina/deploy/MessageDestinationRef.java,1,17,1,2,26,0.20512821,0.71794873,13,0,12,0,0,1,13,0,0,0,6,0,0,5,1,0,0,0,0,67,7,0,4,0,7,7,0,13,0,7,1,0,0,0,55,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/NamingResources.java,java/org/apache/catalina/deploy/NamingResources.java,13,63,1,29,280,0.27051282,0.7653846,40,0,40,0,0,0,40,0,0,0,12,0,0,11,1,0,0,0,1,346,29,0,13,0,17,18,0,45,0,33,4,0,0,0,129,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/ResourceBase.java,java/org/apache/catalina/deploy/ResourceBase.java,1,12,1,5,8,0.24242425,0.27272728,12,0,11,0,0,1,12,0,0,0,5,0,0,4,1,0,0,0,0,43,6,0,0,0,4,0,0,9,0,5,0,0,0,0,53,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/SecurityCollection.java,java/org/apache/catalina/deploy/SecurityCollection.java,2,38,1,6,58,0.225,0.275,16,0,16,0,0,0,16,0,0,0,4,0,0,4,0,0,0,0,1,111,14,8,8,0,10,3,21,36,4,21,3,0,0,0,111,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/SecurityConstraint.java,java/org/apache/catalina/deploy/SecurityConstraint.java,2,67,1,14,83,0.1764706,0.24836601,19,0,18,1,0,0,18,0,0,0,6,0,0,6,0,0,0,0,0,154,29,12,15,0,30,12,35,52,6,30,3,0,0,0,171,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/deploy/SecurityRoleRef.java,java/org/apache/catalina/deploy/SecurityRoleRef.java,0,6,1,2,0,0.6,1.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,27,3,0,1,0,3,4,0,5,0,3,1,0,0,0,40,1,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/filters/Constants.java,java/org/apache/catalina/filters/Constants.java,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,6,0,0,0,0,0,4,0,4,0,4,0,0,0,0,21,17,0,6,0,0,0.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/filters/CsrfPreventionFilter.java,java/org/apache/catalina/filters/CsrfPreventionFilter.java,8,27,4,26,20,0.14285715,0.21428572,8,0,5,0,3,0,8,0,0,0,5,1,0,5,0,0,2,0,2,172,4,2,6,1,10,5,10,32,8,24,3,0,2,0,171,1,0,6,DoS,Important,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/filters/CsrfPreventionFilter.java,java/org/apache/catalina/filters/CsrfPreventionFilter.java,8,27,4,26,20,0.14285715,0.21428572,8,0,5,0,3,0,8,0,0,0,5,1,0,5,0,0,2,0,2,172,4,2,6,1,10,5,10,32,8,24,3,0,2,0,171,1,0,6,DoS,Important,1.0
apache-tomcat-6.0.53-src/java/org/apache/catalina/filters/CsrfPreventionFilter.java,java/org/apache/catalina/filters/CsrfPreventionFilter.java,8,27,4,26,20,0.14285715,0.21428572,8,0,5,0,3,0,8,0,0,0,5,1,0,5,0,0,2,0,2,172,4,2,6,1,10,5,10,32,8,24,3,0,2,0,171,1,0,6,DoS,Important,1.0
